,lat,lon,NAME,CAT,SHAPE
411,52.342605999999996,4.820354,De Oase,Wine Bar,"{'x': 52.342605999999996, 'y': 4.820354, 'spatialReference': {'wkid': 4326}}"
412,52.342900344291,4.8087019799777,Brusselsingel,Neighborhood,"{'x': 52.342900344291, 'y': 4.8087019799777, 'spatialReference': {'wkid': 4326}}"
413,52.341614,4.821962999999999,Manege De Ruif,Stables,"{'x': 52.341614, 'y': 4.821962999999999, 'spatialReference': {'wkid': 4326}}"
414,52.342379372236,4.8140716552734,Dogrun nieuw-sloten,Dog Run,"{'x': 52.342379372236, 'y': 4.8140716552734, 'spatialReference': {'wkid': 4326}}"
415,52.340474804192,4.823363814127299,Köln,General Entertainment,"{'x': 52.340474804192, 'y': 4.823363814127299, 'spatialReference': {'wkid': 4326}}"
416,52.338903550017,4.829621175971201,De Oeverlanden,Park,"{'x': 52.338903550017, 'y': 4.829621175971201, 'spatialReference': {'wkid': 4326}}"
417,52.34252252744,4.8252550337798,Billy Hollidaystraat,Neighborhood,"{'x': 52.34252252744, 'y': 4.8252550337798, 'spatialReference': {'wkid': 4326}}"
418,52.343118,4.826422,Boy Edgarstraat,Neighborhood,"{'x': 52.343118, 'y': 4.826422, 'spatialReference': {'wkid': 4326}}"
419,52.342638573307,4.820287061267,Siegerpark,Park,"{'x': 52.342638573307, 'y': 4.820287061267, 'spatialReference': {'wkid': 4326}}"
420,52.338555,4.808755000000001,FC Blauw-Wit Amsterdam,Other Great Outdoors,"{'x': 52.338555, 'y': 4.808755000000001, 'spatialReference': {'wkid': 4326}}"
421,52.33898397327,4.8067814000385,Voetbalvereniging Herenmarkt,Soccer Field,"{'x': 52.33898397327, 'y': 4.8067814000385, 'spatialReference': {'wkid': 4326}}"
422,52.341197967529,4.8115367889404,Halfpipe Nieuw Sloten,Arcade,"{'x': 52.341197967529, 'y': 4.8115367889404, 'spatialReference': {'wkid': 4326}}"
423,52.329726055417005,4.816652774173701,Nieuwemeer,Lake,"{'x': 52.329726055417005, 'y': 4.816652774173701, 'spatialReference': {'wkid': 4326}}"
424,52.335675340964,4.825155566395099,Juul uitlaten bij de Nieuwe Meer,Dog Run,"{'x': 52.335675340964, 'y': 4.825155566395099, 'spatialReference': {'wkid': 4326}}"
425,52.340557799563,4.799355513705001,Tuinpark Eigen Hof,Garden,"{'x': 52.340557799563, 'y': 4.799355513705001, 'spatialReference': {'wkid': 4326}}"
426,52.34528390156299,4.8093810391685,Eetcafé Match,Sports Bar,"{'x': 52.34528390156299, 'y': 4.8093810391685, 'spatialReference': {'wkid': 4326}}"
427,52.414589948928004,4.831630868921599,Karel Reiniershaven,Harbor / Marina,"{'x': 52.414589948928004, 'y': 4.831630868921599, 'spatialReference': {'wkid': 4326}}"
428,52.408918671148,4.8321183370357,Enge creepy stille weg,Other Great Outdoors,"{'x': 52.408918671148, 'y': 4.8321183370357, 'spatialReference': {'wkid': 4326}}"
429,52.390674,4.830725,H7,Concert Hall,"{'x': 52.390674, 'y': 4.830725, 'spatialReference': {'wkid': 4326}}"
430,52.394666344735,4.8275852150975,De Wolken Fabriek,Other Great Outdoors,"{'x': 52.394666344735, 'y': 4.8275852150975, 'spatialReference': {'wkid': 4326}}"
431,52.390933000000004,4.830323,EventHands,General Entertainment,"{'x': 52.390933000000004, 'y': 4.830323, 'spatialReference': {'wkid': 4326}}"
432,52.390695,4.831269,Los,General Entertainment,"{'x': 52.390695, 'y': 4.831269, 'spatialReference': {'wkid': 4326}}"
433,52.390669218994,4.831106431724701,Rhone Warehouse,Nightclub,"{'x': 52.390669218994, 'y': 4.831106431724701, 'spatialReference': {'wkid': 4326}}"
434,52.386439590974,4.8278462269195,AMHC Westerpark,Park,"{'x': 52.386439590974, 'y': 4.8278462269195, 'spatialReference': {'wkid': 4326}}"
435,52.39245982319299,4.8328491176787,TMG Amsterdam,Office,"{'x': 52.39245982319299, 'y': 4.8328491176787, 'spatialReference': {'wkid': 4326}}"
436,52.390452050987996,4.8311442934634,Partycentrum Rhone,Nightlife Spot,"{'x': 52.390452050987996, 'y': 4.8311442934634, 'spatialReference': {'wkid': 4326}}"
437,52.3878906,4.8306471,Warner Bros,Movie Theater,"{'x': 52.3878906, 'y': 4.8306471, 'spatialReference': {'wkid': 4326}}"
438,52.387747323064005,4.8302614688873,Warner Bros. screening room,Movie Theater,"{'x': 52.387747323064005, 'y': 4.8302614688873, 'spatialReference': {'wkid': 4326}}"
439,52.386247,4.829607,ASC S.D.W.,Soccer Field,"{'x': 52.386247, 'y': 4.829607, 'spatialReference': {'wkid': 4326}}"
440,52.386708,4.829924,avv sdw,Soccer Field,"{'x': 52.386708, 'y': 4.829924, 'spatialReference': {'wkid': 4326}}"
441,52.3863530159,4.832900762558,De Bretten - Voetbal Velden,Dog Run,"{'x': 52.3863530159, 'y': 4.832900762558, 'spatialReference': {'wkid': 4326}}"
442,52.390526685668,4.827833392222599,George Garage,Nightclub,"{'x': 52.390526685668, 'y': 4.827833392222599, 'spatialReference': {'wkid': 4326}}"
443,52.389179786544,4.8290372831115995,zaamdam,City,"{'x': 52.389179786544, 'y': 4.8290372831115995, 'spatialReference': {'wkid': 4326}}"
444,52.385842166372996,4.827632854190299,amsterdam panthers,Athletics & Sports,"{'x': 52.385842166372996, 'y': 4.827632854190299, 'spatialReference': {'wkid': 4326}}"
445,52.389720916748,4.829888343811,Xtradio,Nightclub,"{'x': 52.389720916748, 'y': 4.829888343811, 'spatialReference': {'wkid': 4326}}"
446,52.390314079487,4.8308692933842,A93,Jazz Club,"{'x': 52.390314079487, 'y': 4.8308692933842, 'spatialReference': {'wkid': 4326}}"
447,52.386024600375,4.8303658345727,Spieringhorn Amsterdam,Park,"{'x': 52.386024600375, 'y': 4.8303658345727, 'spatialReference': {'wkid': 4326}}"
448,52.390239715576,4.831371784210201,Thai Event,General Entertainment,"{'x': 52.390239715576, 'y': 4.831371784210201, 'spatialReference': {'wkid': 4326}}"
449,52.390578000000005,4.831385,Salsa Congress,Arcade,"{'x': 52.390578000000005, 'y': 4.831385, 'spatialReference': {'wkid': 4326}}"
450,52.38592451852,4.8302444465305,Festival De Zon,Other Great Outdoors,"{'x': 52.38592451852, 'y': 4.8302444465305, 'spatialReference': {'wkid': 4326}}"
451,52.385872,4.832955999999999,Deccaweg 26,Art Museum,"{'x': 52.385872, 'y': 4.832955999999999, 'spatialReference': {'wkid': 4326}}"
452,52.380634307861,4.8251376152039,GLOW Party,Nightclub,"{'x': 52.380634307861, 'y': 4.8251376152039, 'spatialReference': {'wkid': 4326}}"
453,52.380197400694996,4.8271612118754,GOLEB,Art Gallery,"{'x': 52.380197400694996, 'y': 4.8271612118754, 'spatialReference': {'wkid': 4326}}"
454,52.3802,4.8320300000000005,Shisha palace,Hookah Bar,"{'x': 52.3802, 'y': 4.8320300000000005, 'spatialReference': {'wkid': 4326}}"
455,52.381399277858,4.8327329522199,AGK oefenruimte,Music Venue,"{'x': 52.381399277858, 'y': 4.8327329522199, 'spatialReference': {'wkid': 4326}}"
456,52.377050632349004,4.8341024232249,Gerbrandypark,Park,"{'x': 52.377050632349004, 'y': 4.8341024232249, 'spatialReference': {'wkid': 4326}}"
457,52.38058,4.8348,Arcade Casino,Casino,"{'x': 52.38058, 'y': 4.8348, 'spatialReference': {'wkid': 4326}}"
458,52.382309192703,4.8360946840325,Buurtcamping Slotermeer,Campground,"{'x': 52.382309192703, 'y': 4.8360946840325, 'spatialReference': {'wkid': 4326}}"
459,52.376822114104,4.8269108358299,Marsmanstraat,Neighborhood,"{'x': 52.376822114104, 'y': 4.8269108358299, 'spatialReference': {'wkid': 4326}}"
460,52.375840220963,4.834872104063,Kramer Sluis,Bridge,"{'x': 52.375840220963, 'y': 4.834872104063, 'spatialReference': {'wkid': 4326}}"
461,52.378289538634995,4.8346360942002,Gebrandypark,General Entertainment,"{'x': 52.378289538634995, 'y': 4.8346360942002, 'spatialReference': {'wkid': 4326}}"
462,52.37179701,4.833621,Slotervaart Tennis Vereniging,Baseball Field,"{'x': 52.37179701, 'y': 4.833621, 'spatialReference': {'wkid': 4326}}"
463,52.370608000000004,4.829606,Sloterplas Festival Oostoever,Other Great Outdoors,"{'x': 52.370608000000004, 'y': 4.829606, 'spatialReference': {'wkid': 4326}}"
464,52.370111,4.8300849999999995,Café Terras Oostoever,Dive Bar,"{'x': 52.370111, 'y': 4.8300849999999995, 'spatialReference': {'wkid': 4326}}"
465,52.3734,4.82685,Cafe Sloterplas,Pub,"{'x': 52.3734, 'y': 4.82685, 'spatialReference': {'wkid': 4326}}"
466,52.37229952047301,4.8355378813129,Floor 6 Crew,Hotel Bar,"{'x': 52.37229952047301, 'y': 4.8355378813129, 'spatialReference': {'wkid': 4326}}"
467,52.373380453219006,4.8319439858634,Ontdekhoek,General Entertainment,"{'x': 52.373380453219006, 'y': 4.8319439858634, 'spatialReference': {'wkid': 4326}}"
468,52.372747781372006,4.8320101876349,-10,Historic Site,"{'x': 52.372747781372006, 'y': 4.8320101876349, 'spatialReference': {'wkid': 4326}}"
469,52.373773,4.8341650000000005,Cramersluis,Bridge,"{'x': 52.373773, 'y': 4.8341650000000005, 'spatialReference': {'wkid': 4326}}"
470,52.368880966647,4.831441983574599,Speeltuin mezquitalaan,Playground,"{'x': 52.368880966647, 'y': 4.831441983574599, 'spatialReference': {'wkid': 4326}}"
471,52.364207993193,4.830861151279,Club 133,Other Nightlife,"{'x': 52.364207993193, 'y': 4.830861151279, 'spatialReference': {'wkid': 4326}}"
472,52.356417294871996,4.8273754119873,Sierplein,Plaza,"{'x': 52.356417294871996, 'y': 4.8273754119873, 'spatialReference': {'wkid': 4326}}"
473,52.357360860844004,4.8272466659546,Slotervaart,Neighborhood,"{'x': 52.357360860844004, 'y': 4.8272466659546, 'spatialReference': {'wkid': 4326}}"
474,52.355795,4.826581478118901,Het Siertje,Arcade,"{'x': 52.355795, 'y': 4.826581478118901, 'spatialReference': {'wkid': 4326}}"
475,52.355369,4.8265910000000005,Sierplaza,Lounge,"{'x': 52.355369, 'y': 4.8265910000000005, 'spatialReference': {'wkid': 4326}}"
476,52.356478,4.827623,Vier Bankjes Aan De Sloterplas Zuidwest,Lake,"{'x': 52.356478, 'y': 4.827623, 'spatialReference': {'wkid': 4326}}"
477,52.354516996703,4.8326325416565,Blauwe Speeltuintje,Playground,"{'x': 52.354516996703, 'y': 4.8326325416565, 'spatialReference': {'wkid': 4326}}"
478,52.357184547540996,4.8338083333402,Hillsong connect Lelylaan,Lounge,"{'x': 52.357184547540996, 'y': 4.8338083333402, 'spatialReference': {'wkid': 4326}}"
479,52.357795940689,4.8340068563054,Leox,Hookah Bar,"{'x': 52.357795940689, 'y': 4.8340068563054, 'spatialReference': {'wkid': 4326}}"
480,52.348703073658,4.8201233396497,Voetbalveldje,Soccer Field,"{'x': 52.348703073658, 'y': 4.8201233396497, 'spatialReference': {'wkid': 4326}}"
481,52.353482255921,4.832635462411099,Cafe de Rooseboom,Pub,"{'x': 52.353482255921, 'y': 4.832635462411099, 'spatialReference': {'wkid': 4326}}"
482,52.342849,4.828754,Stadswild HQ,Athletics & Sports,"{'x': 52.342849, 'y': 4.828754, 'spatialReference': {'wkid': 4326}}"
483,52.346234,4.83077702,RTVNH,General Entertainment,"{'x': 52.346234, 'y': 4.83077702, 'spatialReference': {'wkid': 4326}}"
484,52.350626,4.835284,Maassluisstraat 18-96,Neighborhood,"{'x': 52.350626, 'y': 4.835284, 'spatialReference': {'wkid': 4326}}"
485,52.347003392102,4.830290268743901,Staalmanpark,Park,"{'x': 52.347003392102, 'y': 4.830290268743901, 'spatialReference': {'wkid': 4326}}"
486,52.35341416027799,4.8337736327359995,Big Black Hot Box 40 Gr Celsius,Hot Spring,"{'x': 52.35341416027799, 'y': 4.8337736327359995, 'spatialReference': {'wkid': 4326}}"
487,52.344967523017,4.8226767050234995,Fietspad Bij Slotervaart Zhs,Trail,"{'x': 52.344967523017, 'y': 4.8226767050234995, 'spatialReference': {'wkid': 4326}}"
488,52.341200802171,4.8316004631248,Zuidas,Neighborhood,"{'x': 52.341200802171, 'y': 4.8316004631248, 'spatialReference': {'wkid': 4326}}"
489,52.331143201641,4.8296928405762,Nieuwe Meer,Lake,"{'x': 52.331143201641, 'y': 4.8296928405762, 'spatialReference': {'wkid': 4326}}"
490,52.333777436049004,4.8307397068135,Amsterdam Windsurfing,Harbor / Marina,"{'x': 52.333777436049004, 'y': 4.8307397068135, 'spatialReference': {'wkid': 4326}}"
491,52.341372183712,4.8366673204124,Buitenspelen,Playground,"{'x': 52.341372183712, 'y': 4.8366673204124, 'spatialReference': {'wkid': 4326}}"
492,52.417571287316,4.8373689493957,Jan van Riebeeck Haven,Harbor / Marina,"{'x': 52.417571287316, 'y': 4.8373689493957, 'spatialReference': {'wkid': 4326}}"
493,52.394139016627996,4.8370045443156,Freshmen Media Cocktailcorner,Cocktail Bar,"{'x': 52.394139016627996, 'y': 4.8370045443156, 'spatialReference': {'wkid': 4326}}"
494,52.396107,4.83843559,In De Wachtruimte,General Entertainment,"{'x': 52.396107, 'y': 4.83843559, 'spatialReference': {'wkid': 4326}}"
495,52.395271665228,4.834798072009,Westrandweg Run,Racetrack,"{'x': 52.395271665228, 'y': 4.834798072009, 'spatialReference': {'wkid': 4326}}"
496,52.39267265,4.8332943333333,Werkwoonfietsen,Field,"{'x': 52.39267265, 'y': 4.8332943333333, 'spatialReference': {'wkid': 4326}}"
497,52.396974241363004,4.8389212333964995,Wildkamperen,Nightclub,"{'x': 52.396974241363004, 'y': 4.8389212333964995, 'spatialReference': {'wkid': 4326}}"
498,52.394494009783,4.8375550396496,ArtFX Events,General Entertainment,"{'x': 52.394494009783, 'y': 4.8375550396496, 'spatialReference': {'wkid': 4326}}"
499,52.394056198643,4.837372659701201,lazy sundays,Hookah Bar,"{'x': 52.394056198643, 'y': 4.837372659701201, 'spatialReference': {'wkid': 4326}}"
500,52.391979217529,4.833932876586901,Filmset Hart Tegen Hard,General Entertainment,"{'x': 52.391979217529, 'y': 4.833932876586901, 'spatialReference': {'wkid': 4326}}"
501,52.390640000000005,4.827879,Srs,Nightclub,"{'x': 52.390640000000005, 'y': 4.827879, 'spatialReference': {'wkid': 4326}}"
502,52.39295049147199,4.8373371713363,In De Zon. Buiten Elsevier.,Outdoors & Recreation,"{'x': 52.39295049147199, 'y': 4.8373371713363, 'spatialReference': {'wkid': 4326}}"
503,52.392051546329995,4.8334729729068,Krant Cafe TMG,Bar,"{'x': 52.392051546329995, 'y': 4.8334729729068, 'spatialReference': {'wkid': 4326}}"
504,52.396069097389,4.8401506596075,In Het Fietsenhok,Scenic Lookout,"{'x': 52.396069097389, 'y': 4.8401506596075, 'spatialReference': {'wkid': 4326}}"
505,52.393190999999995,4.837566000000001,De Trap Af RE,Racetrack,"{'x': 52.393190999999995, 'y': 4.837566000000001, 'spatialReference': {'wkid': 4326}}"
506,52.390501,4.83119,Cheap 'n Chic,Nightclub,"{'x': 52.390501, 'y': 4.83119, 'spatialReference': {'wkid': 4326}}"
507,52.390109333332994,4.83035,MTTM Bar,Bar,"{'x': 52.390109333332994, 'y': 4.83035, 'spatialReference': {'wkid': 4326}}"
508,52.3897625,4.8307879,Ballorig bijlmer arena,General Entertainment,"{'x': 52.3897625, 'y': 4.8307879, 'spatialReference': {'wkid': 4326}}"
509,52.391966875277994,4.8376099864508,Into The Moesson,Dog Run,"{'x': 52.391966875277994, 'y': 4.8376099864508, 'spatialReference': {'wkid': 4326}}"
510,52.390696086872,4.8364408329575,Thai Charity Event,General Entertainment,"{'x': 52.390696086872, 'y': 4.8364408329575, 'spatialReference': {'wkid': 4326}}"
511,52.39093662306,4.8376954897221,Energetica,Arts & Entertainment,"{'x': 52.39093662306, 'y': 4.8376954897221, 'spatialReference': {'wkid': 4326}}"
512,52.390679,4.838066,Bed @ MEININGER Hotel Amsterdam,Strip Club,"{'x': 52.390679, 'y': 4.838066, 'spatialReference': {'wkid': 4326}}"
513,52.390681437149,4.839161271028599,Kantor,Event Space,"{'x': 52.390681437149, 'y': 4.839161271028599, 'spatialReference': {'wkid': 4326}}"
514,52.38609654529,4.8389572445613,Amsterdam Sloterdijk,Neighborhood,"{'x': 52.38609654529, 'y': 4.8389572445613, 'spatialReference': {'wkid': 4326}}"
515,52.38851768156201,4.8397471834850005,De Amsterdamsche Tram,Beer Garden,"{'x': 52.38851768156201, 'y': 4.8397471834850005, 'spatialReference': {'wkid': 4326}}"
516,52.38701493086,4.838825,Trammeland,Music Venue,"{'x': 52.38701493086, 'y': 4.838825, 'spatialReference': {'wkid': 4326}}"
517,52.389425483260005,4.8373769038512,Buiten De Ring :-(,Neighborhood,"{'x': 52.389425483260005, 'y': 4.8373769038512, 'spatialReference': {'wkid': 4326}}"
518,52.385239381198,4.8398208618164,Karaoke 3,Karaoke Bar,"{'x': 52.385239381198, 'y': 4.8398208618164, 'spatialReference': {'wkid': 4326}}"
519,52.38394,4.832943,Johan Herman Doornstraat,Other Great Outdoors,"{'x': 52.38394, 'y': 4.832943, 'spatialReference': {'wkid': 4326}}"
520,52.388297470655004,4.8404573553015,Voetbalveldje Sloterdijk,Athletics & Sports,"{'x': 52.388297470655004, 'y': 4.8404573553015, 'spatialReference': {'wkid': 4326}}"
521,52.37512759092301,4.8420524597167995,Mountain Network Amsterdam,Rock Climbing Spot,"{'x': 52.37512759092301, 'y': 4.8420524597167995, 'spatialReference': {'wkid': 4326}}"
522,52.377027990257,4.840592719236501,kolenkitbuurt,Neighborhood,"{'x': 52.377027990257, 'y': 4.840592719236501, 'spatialReference': {'wkid': 4326}}"
523,52.384098644333,4.837883033032,Mike's Pot,Concert Hall,"{'x': 52.384098644333, 'y': 4.837883033032, 'spatialReference': {'wkid': 4326}}"
524,52.375790916991996,4.8383696774821,Erasmusgracht,Dog Run,"{'x': 52.375790916991996, 'y': 4.8383696774821, 'spatialReference': {'wkid': 4326}}"
525,52.376353800423004,4.8384161114195,Timo's Playground,Dog Run,"{'x': 52.376353800423004, 'y': 4.8384161114195, 'spatialReference': {'wkid': 4326}}"
526,52.377399486636,4.8392453319668,Scala,Arcade,"{'x': 52.377399486636, 'y': 4.8392453319668, 'spatialReference': {'wkid': 4326}}"
527,52.381848645672996,4.841481934180799,Burgemeester Vening  Meineszstraat,Neighborhood,"{'x': 52.381848645672996, 'y': 4.841481934180799, 'spatialReference': {'wkid': 4326}}"
528,52.384046000000005,4.838061,Peter's WordFeud Hoekje,Pool Hall,"{'x': 52.384046000000005, 'y': 4.838061, 'spatialReference': {'wkid': 4326}}"
529,52.377272583326,4.8408717228444,Kolenkit ijsbaantje,Skating Rink,"{'x': 52.377272583326, 'y': 4.8408717228444, 'spatialReference': {'wkid': 4326}}"
530,52.386696325023,4.843754687902,Sloterdijk football pitch,Soccer Field,"{'x': 52.386696325023, 'y': 4.843754687902, 'spatialReference': {'wkid': 4326}}"
531,52.372642064126,4.8405727164838,Sporthal Laan van Spartaan,Athletics & Sports,"{'x': 52.372642064126, 'y': 4.8405727164838, 'spatialReference': {'wkid': 4326}}"
532,52.36994,4.836519,Wild FM,General Entertainment,"{'x': 52.36994, 'y': 4.836519, 'spatialReference': {'wkid': 4326}}"
533,52.363307342244,4.8377255473453,August Allebeplein,Plaza,"{'x': 52.363307342244, 'y': 4.8377255473453, 'spatialReference': {'wkid': 4326}}"
534,52.363383,4.836514,Kleine Nachtwacht,Bar,"{'x': 52.363383, 'y': 4.836514, 'spatialReference': {'wkid': 4326}}"
535,52.368161,4.843577,Dihoo's Farm,Nightclub,"{'x': 52.368161, 'y': 4.843577, 'spatialReference': {'wkid': 4326}}"
536,52.365919368669005,4.846347034741901,Edelwise Festival,General Entertainment,"{'x': 52.365919368669005, 'y': 4.846347034741901, 'spatialReference': {'wkid': 4326}}"
537,52.367480993270995,4.8450779914856,kinderboerderij Uylenburg,Farm,"{'x': 52.367480993270995, 'y': 4.8450779914856, 'spatialReference': {'wkid': 4326}}"
538,52.368063380079,4.8441736538388,Health Club Open Air Rembrandpark,Athletics & Sports,"{'x': 52.368063380079, 'y': 4.8441736538388, 'spatialReference': {'wkid': 4326}}"
539,52.367573,4.844715,Kinderboerderij Rembrandtpark,Farm,"{'x': 52.367573, 'y': 4.844715, 'spatialReference': {'wkid': 4326}}"
540,52.355306613277996,4.839708209037799,Universal screeningroom,Movie Theater,"{'x': 52.355306613277996, 'y': 4.839708209037799, 'spatialReference': {'wkid': 4326}}"
541,52.353414725403994,4.839876805464701,Koningin Wilhelminaplein,Plaza,"{'x': 52.353414725403994, 'y': 4.839876805464701, 'spatialReference': {'wkid': 4326}}"
542,52.353822384566,4.8380184173584,Koningin Wilhelminapark,Park,"{'x': 52.353822384566, 'y': 4.8380184173584, 'spatialReference': {'wkid': 4326}}"
543,52.355526135209,4.8387113788164005,Sport 1,Athletics & Sports,"{'x': 52.355526135209, 'y': 4.8387113788164005, 'spatialReference': {'wkid': 4326}}"
544,52.353455,4.840656,Schilderatelier Hans Verwoerd,Art Gallery,"{'x': 52.353455, 'y': 4.840656, 'spatialReference': {'wkid': 4326}}"
545,52.353578481898005,4.8396279414364995,Parkeerdek gebouw Prinsenhof,Event Space,"{'x': 52.353578481898005, 'y': 4.8396279414364995, 'spatialReference': {'wkid': 4326}}"
546,52.36184825,4.8363875375,Jan Tooropstraat,Nightclub,"{'x': 52.36184825, 'y': 4.8363875375, 'spatialReference': {'wkid': 4326}}"
547,52.359353000000006,4.83752,Johan Jongkindstraat,Other Great Outdoors,"{'x': 52.359353000000006, 'y': 4.83752, 'spatialReference': {'wkid': 4326}}"
548,52.353892953854,4.8363448825371,Monique's Peespaleis,Strip Club,"{'x': 52.353892953854, 'y': 4.8363448825371, 'spatialReference': {'wkid': 4326}}"
549,52.363560797745,4.835095533494299,Zondagmiddag bij Vlla,General Entertainment,"{'x': 52.363560797745, 'y': 4.835095533494299, 'spatialReference': {'wkid': 4326}}"
550,52.3613199625,4.8432058875,Cinema di Noche Woche,Movie Theater,"{'x': 52.3613199625, 'y': 4.8432058875, 'spatialReference': {'wkid': 4326}}"
551,52.360380950881,4.8398610355038,Skate Invaders Headquarters,Sports Bar,"{'x': 52.360380950881, 'y': 4.8398610355038, 'spatialReference': {'wkid': 4326}}"
552,52.353234,4.841107,Office Robert,General Entertainment,"{'x': 52.353234, 'y': 4.841107, 'spatialReference': {'wkid': 4326}}"
553,52.349044799805,4.8370656967163,Ghettocrib Steyn,Comedy Club,"{'x': 52.349044799805, 'y': 4.8370656967163, 'spatialReference': {'wkid': 4326}}"
554,52.349369741937,4.840253441827099,Delflandplein,Plaza,"{'x': 52.349369741937, 'y': 4.840253441827099, 'spatialReference': {'wkid': 4326}}"
555,52.346966069145004,4.839965630851901,bushalte 145,Strip Club,"{'x': 52.346966069145004, 'y': 4.839965630851901, 'spatialReference': {'wkid': 4326}}"
556,52.350638705234005,4.8443238505458,De Liehof Summer Games,Other Great Outdoors,"{'x': 52.350638705234005, 'y': 4.8443238505458, 'spatialReference': {'wkid': 4326}}"
557,52.354361335707,4.8420809613806,health city,Athletics & Sports,"{'x': 52.354361335707, 'y': 4.8420809613806, 'spatialReference': {'wkid': 4326}}"
558,52.336608422401,4.8381114678101,"Tuinpark ""Ons Buiten""",Garden,"{'x': 52.336608422401, 'y': 4.8381114678101, 'spatialReference': {'wkid': 4326}}"
559,52.34219,4.843164,Alda Events,General Entertainment,"{'x': 52.34219, 'y': 4.843164, 'spatialReference': {'wkid': 4326}}"
560,52.340708,4.842949,Eyeworks,Performing Arts Venue,"{'x': 52.340708, 'y': 4.842949, 'spatialReference': {'wkid': 4326}}"
561,52.346147150419,4.8305723038159005,AT5 Redactie,General Entertainment,"{'x': 52.346147150419, 'y': 4.8305723038159005, 'spatialReference': {'wkid': 4326}}"
562,52.342778102212,4.841962047598201,Fjuze,General Entertainment,"{'x': 52.342778102212, 'y': 4.841962047598201, 'spatialReference': {'wkid': 4326}}"
563,52.347386423507004,4.841448660582,basketballen tijdens nachtdienst,Basketball Court,"{'x': 52.347386423507004, 'y': 4.841448660582, 'spatialReference': {'wkid': 4326}}"
564,52.342401244301996,4.8421300225854,'Schinkelen',Neighborhood,"{'x': 52.342401244301996, 'y': 4.8421300225854, 'spatialReference': {'wkid': 4326}}"
565,52.343409434491996,4.8382885802734,KNVB West I,Athletics & Sports,"{'x': 52.343409434491996, 'y': 4.8382885802734, 'spatialReference': {'wkid': 4326}}"
566,52.348897315178,4.8329222202301,De Staalman (kunstwerk beer),Sculpture Garden,"{'x': 52.348897315178, 'y': 4.8329222202301, 'spatialReference': {'wkid': 4326}}"
567,52.34211920974,4.8435174822221,David Lewis Productions,Music Venue,"{'x': 52.34211920974, 'y': 4.8435174822221, 'spatialReference': {'wkid': 4326}}"
568,52.344194054603996,4.8389732837677,Westsite Amsterdam,Other Great Outdoors,"{'x': 52.344194054603996, 'y': 4.8389732837677, 'spatialReference': {'wkid': 4326}}"
569,52.345920103827,4.8387829037234,Nargilehut,Hookah Bar,"{'x': 52.345920103827, 'y': 4.8387829037234, 'spatialReference': {'wkid': 4326}}"
570,52.343609861273,4.8410117544542,Schinkelsluisje,Harbor / Marina,"{'x': 52.343609861273, 'y': 4.8410117544542, 'spatialReference': {'wkid': 4326}}"
571,52.348011411642,4.8397967871590994,Moestuintje,Garden,"{'x': 52.348011411642, 'y': 4.8397967871590994, 'spatialReference': {'wkid': 4326}}"
572,52.340435469401996,4.8428647259461,KX Radio,Rock Club,"{'x': 52.340435469401996, 'y': 4.8428647259461, 'spatialReference': {'wkid': 4326}}"
573,52.33508805,4.82164672,Ravelina am See,Beach,"{'x': 52.33508805, 'y': 4.82164672, 'spatialReference': {'wkid': 4326}}"
574,52.332565905148,4.8320677282539,Allure @ Riekerplas,Lake,"{'x': 52.332565905148, 'y': 4.8320677282539, 'spatialReference': {'wkid': 4326}}"
575,52.340838,4.832244,"P.D.C. ""De Volharding""",Dog Run,"{'x': 52.340838, 'y': 4.832244, 'spatialReference': {'wkid': 4326}}"
576,52.337497,4.839399,"Heineken, Apple Pie and Tabs Bar",Bar,"{'x': 52.337497, 'y': 4.839399, 'spatialReference': {'wkid': 4326}}"
577,52.342651990727994,4.820423471332299,Eeyores Gloomy Place,Outdoors & Recreation,"{'x': 52.342651990727994, 'y': 4.820423471332299, 'spatialReference': {'wkid': 4326}}"
578,52.328227000000005,4.835746,Sara's Place,Scenic Lookout,"{'x': 52.328227000000005, 'y': 4.835746, 'spatialReference': {'wkid': 4326}}"
579,52.342652,4.820393,atelier pipa,Art Gallery,"{'x': 52.342652, 'y': 4.820393, 'spatialReference': {'wkid': 4326}}"
580,52.328224614562,4.8163886778727,Jachthaven Helmsman,Harbor / Marina,"{'x': 52.328224614562, 'y': 4.8163886778727, 'spatialReference': {'wkid': 4326}}"
581,52.337824419572,4.8122666023622,Vv Beursbengels,Soccer Field,"{'x': 52.337824419572, 'y': 4.8122666023622, 'spatialReference': {'wkid': 4326}}"
582,52.337165546067,4.8423814687708,Disco classic party,Bar,"{'x': 52.337165546067, 'y': 4.8423814687708, 'spatialReference': {'wkid': 4326}}"
583,52.328168,4.81653,Jachthaven Driessen,Harbor / Marina,"{'x': 52.328168, 'y': 4.81653, 'spatialReference': {'wkid': 4326}}"
584,52.346014009202996,4.826060235673999,TMZ 2.0,Concert Hall,"{'x': 52.346014009202996, 'y': 4.826060235673999, 'spatialReference': {'wkid': 4326}}"
585,52.342601,4.811766,Dogsquare,Dog Run,"{'x': 52.342601, 'y': 4.811766, 'spatialReference': {'wkid': 4326}}"
586,52.342343747901,4.811790024165901,EffeEkdom,General Entertainment,"{'x': 52.342343747901, 'y': 4.811790024165901, 'spatialReference': {'wkid': 4326}}"
